id,host_id,zip_code,neighborhood,property_type,room_type,accommodates,bedrooms,beds,minimum_nights,rating,price,longitude,latitude,availability_365
579073052185127587,411785,78741,East Riverside - Oltorf,Entire home,Entire home/apt,10,3.0,5.0,3,4.8,279,-97.72513,30.22044,331
22969759,411790,78704,South Congress,Entire home,Entire home/apt,5,3.0,3.0,2,4.93,875,-97.75144,30.24481,364
834298751195524301,412860,78702,Blackshear-Prospect Hill,Private room in home,Private room,2,1.0,1.0,2,5.0,115,-97.7242544,30.2666277,27
11318454,413922,78702,East Downtown,Entire home,Entire home/apt,4,2.0,2.0,2,5.0,200,-97.71685,30.26237,0
77639,416628,78704,Zilker,Entire home,Entire home/apt,4,2.0,2.0,2,4.69,179,-97.77985,30.25023,325
44416489,417065,78741,Montopolis,Entire guest suite,Entire home/apt,4,2.0,3.0,1,4.96,199,-97.69363,30.22416,316
39077787,418429,78704,South Lamar,Entire home,Entire home/apt,4,2.0,2.0,2,3.67,230,-97.78451,30.23112,179
32317100,418731,78735,"Oak Hill, Barton Creek",Private room in home,Private room,2,1.0,1.0,3,4.93,125,-97.87609,30.24374,0
37414507,418945,78737,West Oak Hill,Camper/RV,Entire home/apt,3,1.0,1.0,1,4.93,250,-97.92215,30.22479,0
670341538947144448,419192,78704,Zilker,Entire guesthouse,Entire home/apt,2,1.0,1.0,2,5.0,375,-97.76869,30.25436,164
78035,419192,78704,Zilker,Entire home,Entire home/apt,8,4.0,4.0,4,4.99,1143,-97.76772,30.25659,122
811086,419707,78701,Downtown,Entire home,Entire home/apt,6,3.0,3.0,1,4.57,260,-97.7486,30.27485,0
116014,419707,78701,Downtown,Entire home,Entire home/apt,5,3.0,3.0,1,5.0,259,-97.74793,30.27521,0
78127,419707,78701,Downtown,Entire home,Entire home/apt,6,3.0,4.0,1,4.2,240,-97.74799,30.27672,0
5013929,419749,78702,East Downtown,Entire home,Entire home/apt,6,4.0,6.0,5,5.0,860,-97.71551,30.27596,0
39084799,420725,78705,University of Texas,Entire guesthouse,Entire home/apt,2,2.0,2.0,1,4.77,177,-97.74114,30.2991,335
78422,421002,78702,MLK & 183,Entire home,Entire home/apt,6,3.0,4.0,4,4.82,79,-97.71135,30.27443,108
52427472,421844,78702,East Cesar Chavez,Entire home,Entire home/apt,12,5.0,8.0,1,5.0,928,-97.73,30.25918,334
1059128,422589,78752,St. Johns,Entire home,Entire home/apt,8,3.0,4.0,2,4.51,242,-97.68575,30.32983,161
22715279,423131,78702,East Downtown,Private room in home,Private room,2,1.0,2.0,1,5.0,399,-97.72726,30.26976,4
78731,423131,78702,East Downtown,Private room in home,Private room,2,1.0,1.0,3,4.98,120,-97.72693,30.27011,145
4764568,424153,78757,Brentwood,Entire home,Entire home/apt,4,2.0,2.0,3,5.0,511,-97.73347,30.33809,343
49738365,425516,78737,"Bear Creek, Barton Creek",Entire home,Entire home/apt,8,3.0,4.0,2,4.67,325,-97.8989,30.21491,178
23019704,425706,78723,Windsor Park,Entire home,Entire home/apt,3,2.0,2.0,30,4.64,157,-97.6938,30.31418,73
6584889,425706,78723,Windsor Park,Entire home,Entire home/apt,2,1.0,1.0,30,4.78,136,-97.69379,30.31502,75
79100,425706,78723,Windsor Park,Entire guesthouse,Entire home/apt,2,1.0,1.0,30,4.97,127,-97.6952,30.30933,67
34841520,425706,78723,Windsor Park,Entire home,Entire home/apt,4,2.0,2.0,2,5.0,1024,-97.69991,30.3044,179
43485799,425821,78751,Hancock,Entire guesthouse,Entire home/apt,4,1.0,2.0,2,4.82,84,-97.71434,30.31003,78
11621413,425821,78751,Hancock,Entire home,Entire home/apt,6,2.0,3.0,2,5.0,194,-97.71245,30.31021,27
1255816,427519,78704,Travis Heights,Entire guesthouse,Entire home/apt,2,1.0,1.0,1,4.9,133,-97.74217,30.24357,16
9803347,429781,78704,South Congress,Entire condo,Entire home/apt,2,1.0,1.0,90,5.0,85,-97.75186,30.24099,358
15206817,430091,78702,East Downtown,Entire guesthouse,Entire home/apt,2,1.0,2.0,1,4.7,68,-97.73009,30.25844,0
79768,430091,78702,East Downtown,Entire bungalow,Entire home/apt,4,2.0,3.0,4,4.71,225,-97.73253,30.26035,0
17328081,430361,78723,Mueller,Entire home,Entire home/apt,4,2.0,2.0,4,4.93,400,-97.70512,30.29307,0
23682481,434722,78756,Rosedale,Entire guesthouse,Entire home/apt,2,1.0,1.0,2,4.82,119,-97.74524,30.31372,135
43987007,435659,78746,Bee Cave Woods,Entire home,Entire home/apt,6,4.0,4.0,2,4.93,1729,-97.79833,30.2702,364
23650272,436598,78751,Hyde Park,Private room in rental unit,Private room,2,2.0,1.0,1,4.93,130,-97.73604,30.30371,0
654238272235410154,437094,78704,Cheesman Park,Entire condo,Entire home/apt,3,1.0,2.0,30,5.0,159,-97.7522593,30.2433186,0
40470352,440126,78702,East Downtown,Entire home,Entire home/apt,6,3.0,4.0,3,4.95,683,-97.73514791300406,30.258930770785653,86
4156208,440453,78704,Galindo,Entire home,Entire home/apt,7,3.0,3.0,83,4.93,750,-97.76411,30.23571,0
625998664280611647,442185,78704,Dawson,Entire rental unit,Entire home/apt,2,1.0,1.0,30,5.0,300,-97.76576,30.2313,338
82033,445746,78723,Windsor Park,Entire home,Entire home/apt,12,3.0,4.0,2,4.25,357,-97.68872,30.30393,179
83643,456230,78752,Highland,Private room in home,Private room,2,1.0,1.0,2,4.96,77,-97.71851,30.32395,334
145210,475506,78705,University of Texas,Entire guesthouse,Entire home/apt,2,1.0,1.0,30,4.9,150,-97.74235,30.30203,112
33273199,479213,78747,"Onion Creek, Bluff Springs",Private room in home,Private room,2,1.0,1.0,2,4.93,69,-97.74384,30.15754,0
45765910,479213,78747,"Onion Creek, Bluff Springs",Private room in home,Private room,1,1.0,1.0,2,5.0,55,-97.74394,30.15801,1
739218168195138112,479213,78747,"Onion Creek, Bluff Springs",Private room in home,Private room,1,1.0,1.0,20,4.0,50,-97.74381,30.1611,113
33586677,479213,78747,"Onion Creek, Bluff Springs",Private room in home,Private room,2,1.0,2.0,4,5.0,165,-97.74363,30.15968,0
5618093,479953,78722,Upper Boggy Creek,Entire home,Entire home/apt,5,2.0,3.0,1,4.93,425,-97.71759,30.28436,0
8084195,479977,78704,Zilker,Entire home,Entire home/apt,6,3.0,3.0,2,4.71,842,-97.76299,30.25852,365
665355336705010391,485031,78721,MLK-183,Entire bungalow,Entire home/apt,4,2.0,2.0,1,4.97,300,-97.677,30.2685,290
9281212,486482,78702,Holly,Entire guesthouse,Entire home/apt,2,1.0,3.0,14,4.41,151,-97.72187,30.24937,346
37659072,487072,78731,Wooten,Entire home,Entire home/apt,6,3.0,3.0,45,4.82,700,-97.75574,30.34852,159
51924509,487072,78729,Wooten,Entire home,Entire home/apt,6,3.0,3.0,45,5.0,400,-97.76064,30.44753,168
14636770,487072,78757,Wooten,Entire home,Entire home/apt,7,3.0,4.0,45,4.94,386,-97.73007,30.33605,251
89475,487072,78757,Wooten,Entire home,Entire home/apt,8,4.0,5.0,45,4.85,341,-97.72618,30.35681,101
48562338,487072,78759,Wooten,Entire home,Entire home/apt,3,3.0,4.0,30,5.0,331,-97.73261,30.40745,50
751847,487072,78757,Wooten,Entire home,Entire home/apt,8,4.0,4.0,45,4.94,314,-97.72593,30.36084,258
2248559,487072,78759,Wooten,Entire home,Entire home/apt,8,4.0,6.0,30,4.93,311,-97.73347,30.40668,86
17532925,487072,78759,Wooten,Entire home,Entire home/apt,6,3.0,4.0,45,4.97,294,-97.74431,30.3768,252
16479513,487072,78759,Wooten,Entire home,Entire home/apt,6,3.0,4.0,45,4.96,280,-97.7442,30.37583,195
38826133,487072,78731,Wooten,Entire home,Entire home/apt,6,3.0,3.0,45,4.93,209,-97.7552,30.34822,197
1830545,487072,78757,Wooten,Entire home,Entire home/apt,4,2.0,2.0,45,4.82,194,-97.72571,30.3603,177
11937703,487072,78757,Wooten,Entire home,Entire home/apt,4,2.0,2.0,45,4.85,143,-97.7268,30.36147,134
53572305,488777,78741,East Riverside - Oltorf,Entire condo,Entire home/apt,3,1.0,1.0,2,4.96,212,-97.7284,30.24594,59
53559921,500739,78752,St. Johns,Private room in home,Private room,2,1.0,1.0,2,5.0,98,-97.704567,30.335878,87
567911024837798141,500739,78752,St. Johns,Private room in home,Private room,4,2.0,2.0,2,4.93,199,-97.70519,30.33681,88
633322062128387017,504835,78704,Greater South River City,Entire home,Entire home/apt,4,3.0,3.0,30,4.93,178,-97.74655,30.24308,58
729653158969811038,509349,78704,Dawson,Entire home,Entire home/apt,2,1.0,2.0,2,4.93,549,-97.75904,30.23521,364
14747078,517786,78745,South Manchaca,Private room in home,Private room,1,1.0,1.0,1,4.93,75,-97.77865,30.21797,0
23645517,517786,78745,South Manchaca,Entire home,Entire home/apt,4,2.0,2.0,2,4.93,160,-97.77721,30.21767,0
22748219,518418,78737,Oak Hill,Entire guesthouse,Entire home/apt,4,1.0,2.0,2,4.94,86,-97.90392592719516,30.22657896634843,169
184853,518748,78704,South Lamar,Entire home,Entire home/apt,4,2.0,2.0,30,5.0,138,-97.77315,30.24106,143
51681090,518748,78704,South Lamar,Entire townhouse,Entire home/apt,4,2.0,2.0,30,5.0,136,-97.77523,30.23977,149
647001531545796327,526486,78727,Northwood,Entire home,Entire home/apt,5,3.0,4.0,5,4.93,657,-97.7152011809766,30.426977916632445,71
9137791,528432,78704,Zilker,Entire home,Entire home/apt,6,3.0,3.0,3,4.7,786,-97.75752,30.24089,119
9409777,530605,78745,"Cherry Creek, Westgate",Entire home,Entire home/apt,4,3.0,5.0,30,5.0,200,-97.79367,30.21113,311
340630,531267,78757,Brentwood,Entire home,Entire home/apt,2,2.0,2.0,30,4.73,50,-97.72531,30.33061,17
9754065,531267,78757,Brentwood,Private room in home,Private room,2,2.0,2.0,30,5.0,50,-97.72708,30.33247,42
917990,531267,78704,Brentwood,Entire rental unit,Entire home/apt,2,1.0,2.0,30,5.0,120,-97.75679,30.25455,317
11694690,537497,78732,Steiner Ranch,Private room in home,Private room,2,1.0,1.0,3,5.0,340,-97.91316,30.3711,365
721608056397226362,538052,78727,Milwood,Entire home,Entire home/apt,7,3.0,5.0,1,4.67,222,-97.74196,30.43755,2
32637996,542848,78756,Allendale,Entire guesthouse,Entire home/apt,2,1.0,1.0,2,4.8,193,-97.74188,30.32083,159
41477778,542929,78702,Point Breeze,Entire home,Entire home/apt,8,3.0,4.0,3,5.0,502,-97.72166,30.25303,15
662226,543367,78757,Galindo,Entire home,Entire home/apt,4,2.0,2.0,30,4.96,160,-97.72924,30.33529,330
104386,543367,78704,Galindo,Entire home,Entire home/apt,4,2.0,3.0,31,4.97,150,-97.74701,30.24645,252
104394,543424,78745,Cherry Creek,Private room in bed and breakfast,Private room,2,1.0,1.0,29,4.61,56,-97.82506,30.20276,66
676855240894742804,546678,78734,Highland Club Village,Entire home,Entire home/apt,4,2.0,2.0,2,4.42,182,-97.91841,30.39499,51
23142270,551002,78704,St. Edwards,Entire bungalow,Entire home/apt,2,1.0,1.0,2,4.93,220,-97.75705,30.22471,0
49690755,554305,78749,South Austin,Entire home,Entire home/apt,9,4.0,4.0,2,4.95,287,-97.85126,30.20732,152
46295102,555350,78702,Holly,Entire bungalow,Entire home/apt,4,2.0,2.0,1,4.17,229,-97.72419,30.25111,25
45955391,558785,78702,Holly,Entire home,Entire home/apt,4,2.0,2.0,3,4.98,174,-97.71278,30.25324,68
28387752,560975,78702,East Downtown,Private room in home,Private room,2,1.0,1.0,2,5.0,91,-97.71317,30.2643,44
29058712,563370,78702,East Downtown,Private room in home,Private room,2,1.0,1.0,1,4.73,92,-97.71732,30.27811,49
29079904,563370,78702,East Downtown,Private room in home,Private room,2,1.0,1.0,1,4.8,73,-97.71752,30.27998,14
823223046993487706,563370,78702,East Downtown,Private room in home,Private room,2,1.0,1.0,1,5.0,105,-97.7188957989502,30.279034121703518,1
842832610180856120,563370,78702,East Downtown,Private room in home,Private room,2,1.0,1.0,1,4.93,102,-97.71692353406227,30.277780610713187,48
50076316,571819,78752,"St. John's, North Loop",Entire home,Entire home/apt,6,3.0,3.0,28,4.87,129,-97.70509,30.3373,73
5112773,574218,78731,"Northwest Hills, Balcones Park",Entire home,Entire home/apt,13,6.0,8.0,3,5.0,2012,-97.77379,30.31663,3
2357311,574218,78731,"Northwest Hills, Balcones Park",Entire guesthouse,Entire home/apt,4,1.0,2.0,6,4.98,193,-97.7745,30.31374,85
1954417,574394,78723,Windsor Park,Private room in home,Private room,1,1.0,1.0,30,4.96,50,-97.69874,30.31245,179
8535059,575344,78702,Rosewood,Private room in home,Private room,1,1.0,1.0,1,4.93,500,-97.71512,30.27007,0
780031572821900714,575790,78728,Coomer Creek,Entire home,Entire home/apt,12,4.0,7.0,3,5.0,309,-97.66962,30.44516,160
1683574,578211,78751,Hyde Park,Entire bungalow,Entire home/apt,4,2.0,2.0,20,4.94,305,-97.72903,30.30085,298
233930,578211,78751,Hyde Park,Entire home,Entire home/apt,4,2.0,2.0,20,4.94,262,-97.72961,30.30289,242
140474,578211,78751,Hyde Park,Entire bungalow,Entire home/apt,4,2.0,3.0,20,4.89,249,-97.73046,30.30215,346
10254489,578211,78751,Hyde Park,Entire home,Entire home/apt,4,2.0,2.0,20,4.89,247,-97.72396,30.31268,289
140504,578211,78751,Hyde Park,Entire bungalow,Entire home/apt,2,1.0,1.0,20,4.91,218,-97.73037,30.30397,313
1461266,578211,78751,Hyde Park,Entire guesthouse,Entire home/apt,2,1.0,1.0,20,4.89,218,-97.72771,30.30247,297
813709,578211,78751,Hyde Park,Entire guesthouse,Entire home/apt,1,1.0,1.0,20,4.93,184,-97.7293,30.30263,289
1608994,578211,78751,Hyde Park,Entire guesthouse,Entire home/apt,4,2.0,2.0,20,4.98,165,-97.7278,30.30285,242
113779,578211,78751,Hyde Park,Entire bungalow,Entire home/apt,2,1.0,1.0,20,4.87,127,-97.72945,30.3027,320
830212417586995595,578211,78751,Hyde Park,Entire home,Entire home/apt,2,2.0,2.0,30,4.93,100,-97.7240371348845,30.311000022465056,268
14789393,578249,78751,Hyde Park,Entire guest suite,Entire home/apt,2,1.0,1.0,30,5.0,60,-97.72966,30.30055,329
50655776,579290,78704,Barton Hills,Entire home,Entire home/apt,10,4.0,6.0,3,4.68,995,-97.77922058105467,30.251169204711918,320
45592772,579290,78704,Barton Hills,Entire condo,Entire home/apt,2,1.0,1.0,28,4.83,88,-97.75251007080078,30.25496864318848,240
22045856,579290,78704,Barton Hills,Entire home,Entire home/apt,2,1.0,1.0,3,4.61,82,-97.7723,30.25438,241
16710494,579290,78704,Barton Hills,Entire condo,Entire home/apt,2,1.0,1.0,3,4.74,81,-97.7457,30.24568,276
586772006118926381,579290,78704,Barton Hills,Entire condo,Entire home/apt,2,1.0,1.0,120,4.93,80,-97.77434539794922,30.2520694732666,75
19488978,579290,78704,Barton Hills,Entire condo,Entire home/apt,2,1.0,1.0,3,4.79,69,-97.74567,30.24566,298
51732320,579290,78704,Barton Hills,Entire home,Entire home/apt,6,3.0,3.0,4,5.0,399,-97.77420806884766,30.255544662475582,88
821338681555582660,579290,78704,Barton Hills,Entire home,Entire home/apt,4,2.0,2.0,1,4.93,3995,-97.78290133371702,30.248881049812415,355
2832008,579290,78704,Barton Hills,Entire home,Entire home/apt,4,2.0,2.0,3,4.88,219,-97.78511,30.24558,259
50598082,579290,78745,Barton Hills,Entire home,Entire home/apt,6,3.0,3.0,4,4.78,213,-97.81314849853516,30.209369659423828,340
770586346430298587,579290,78704,Barton Hills,Entire home,Entire home/apt,6,3.0,3.0,2,4.93,199,-97.7828259,30.2504628,306
812338899478286068,579290,78704,Barton Hills,Entire guesthouse,Entire home/apt,4,2.0,2.0,2,4.93,179,-97.7676575,30.2580011,337
589741237549715463,579290,78704,Barton Hills,Entire home,Entire home/apt,4,2.0,2.0,1,4.71,175,-97.76219,30.25828,318
19983675,579290,78704,Barton Hills,Entire home,Entire home/apt,4,2.0,3.0,30,4.66,171,-97.77293,30.24422,252
5615072,579290,78704,Barton Hills,Entire home,Entire home/apt,4,2.0,2.0,3,4.67,165,-97.73858,30.24411,345
47593820,579290,78704,Barton Hills,Entire home,Entire home/apt,4,2.0,2.0,28,4.75,150,-97.76928,30.25028,345
51840080,579290,78704,Barton Hills,Entire home,Entire home/apt,2,2.0,2.0,4,4.67,150,-97.73821258544922,30.241775512695312,0
4067158,579290,78704,Barton Hills,Entire home,Entire home/apt,4,2.0,3.0,3,4.75,149,-97.76949,30.26149,303
3229143,579290,78704,Barton Hills,Entire home,Entire home/apt,4,2.0,2.0,30,4.77,145,-97.7852,30.2454,295
52054304,579290,78737,Barton Hills,Entire guesthouse,Entire home/apt,2,1.0,1.0,3,5.0,135,-97.97209,30.13767,75
721114077196820462,579290,78704,Barton Hills,Entire guesthouse,Entire home/apt,2,1.0,1.0,1,5.0,129,-97.7795139,30.2567063,312
46484016,579290,78701,Barton Hills,Entire condo,Entire home/apt,2,1.0,2.0,90,4.93,120,-97.74740600585938,30.27318000793457,159
20017883,579365,78721,MLK & 183,Entire home,Entire home/apt,6,2.0,2.0,2,4.95,136,-97.67638,30.28033,0
879070,582827,78731,Allendale,Private room in bungalow,Private room,2,1.0,2.0,30,4.93,98,-97.75126,30.32095,177
1242559,582827,78731,Allendale,Entire bungalow,Entire home/apt,4,2.0,3.0,30,4.56,300,-97.75067,30.32006,173
43286087,583534,78704,Hyde Park,Entire condo,Entire home/apt,2,1.0,1.0,28,4.92,78,-97.75335,30.23973,116
43116963,583534,78751,Hyde Park,Entire condo,Entire home/apt,2,1.0,1.0,28,4.83,65,-97.72618,30.3079,230
23040806,583534,78751,Hyde Park,Entire bungalow,Entire home/apt,4,2.0,2.0,28,5.0,109,-97.72351,30.31317,218
10993131,588319,78703,Downtown,Entire rental unit,Entire home/apt,2,1.0,1.0,3,4.93,325,-97.75415,30.26891,0
623979270514200893,598839,78725,Hornsby Glen,Entire home,Entire home/apt,6,3.0,3.0,2,5.0,315,-97.63452,30.21748,45
688995110628879396,607368,78751,North Loop,Entire condo,Entire home/apt,4,1.0,2.0,4,4.75,124,-97.71078,30.31706,16
334616,608539,78741,Riverside Heights,Entire condo,Entire home/apt,4,2.0,2.0,1,5.0,250,-97.72379,30.24481,0
22734809,614896,78723,Pecan Spings,Private room in home,Private room,2,1.0,1.0,1,5.0,100,-97.68253,30.30271,0
17448723,614967,78751,Hyde Park,Private room in bungalow,Private room,2,1.0,1.0,2,4.88,82,-97.73538,30.30562,0
23751956,614967,78751,Hyde Park,Entire guesthouse,Entire home/apt,2,1.0,1.0,2,4.96,124,-97.73554,30.30414,33
22773817,625863,78722,"Cherrywood, Delwood",Entire home,Entire home/apt,4,2.0,2.0,1,4.74,214,-97.72059,30.2897,11
2250253,627048,78756,Brentwood,Entire home,Entire home/apt,5,2.0,3.0,3,5.0,200,-97.73312,30.32401,0
20455620,627253,78705,University of Texas,Entire guesthouse,Entire home/apt,2,1.0,1.0,29,4.96,99,-97.74159,30.30245,0
167459,628942,78746,Rollingwood,Entire home,Entire home/apt,8,4.0,4.0,3,4.63,800,-97.79126,30.27767,363
18122977,632983,78751,Hyde Park,Entire guest suite,Entire home/apt,1,1.0,1.0,20,4.87,92,-97.71992,30.30969,319
25010946,632983,78751,Hyde Park,Entire guest suite,Entire home/apt,1,1.0,1.0,20,4.85,92,-97.72456,30.31289,306
10548111,633293,78723,Windsor Park,Entire home,Entire home/apt,6,3.0,3.0,1,4.92,242,-97.69517,30.31607,253
128326,634580,78736,"Oak Hill, Bear Creek",Entire home,Entire home/apt,6,3.0,3.0,3,4.94,289,-98.00244,30.24395,299
11226163,636807,78746,Barton Hills,Entire rental unit,Entire home/apt,4,2.0,2.0,1,4.93,250,-97.79118,30.2573,0
19083085,644398,78704,Barton Hills,Entire home,Entire home/apt,10,4.0,7.0,1,5.0,950,-97.78296,30.25506,0
23329976,652215,78741,East Riverside,Entire rental unit,Entire home/apt,4,1.0,1.0,6,4.95,222,-97.72931,30.2344,226
33780734,656651,78741,Montopolis,Private room in home,Private room,1,1.0,1.0,2,5.0,45,-97.70193,30.23488,0
32111644,656651,78741,Montopolis,Private room in home,Private room,4,2.0,2.0,2,5.0,180,-97.70135,30.23263,0
32183601,656651,78741,Montopolis,Private room in home,Private room,2,1.0,1.0,3,4.93,138,-97.70336,30.23326,0
11829345,658649,78751,Hancock,Private room in home,Private room,2,1.0,1.0,1,4.93,125,-97.72123,30.30699,0
32442155,664884,78722,Upper Boggy Creek,Entire home,Entire home/apt,6,2.0,2.0,2,4.93,155,-97.71505,30.29492,0
50117842,684988,78745,South Austin,Entire home,Entire home/apt,6,3.0,4.0,2,4.95,280,-97.77992,30.21693,0
576004974096585141,684988,78748,South Austin,Entire home,Entire home/apt,7,3.0,4.0,1,5.0,249,-97.81525,30.15464,4
17682020,699434,78704,South Lamar,Entire rental unit,Entire home/apt,3,1.0,1.0,2,0.0,155,-97.78726,30.23992,0
671567240772089360,701536,78702,Govalle,Private room in condo,Private room,3,1.0,1.0,1,5.0,170,-97.70357117056848,30.26610472289731,0
809415736363049513,710253,78704,Greater South River City,Entire guesthouse,Entire home/apt,3,1.0,1.0,3,4.93,985,-97.7432169762603,30.245754071016574,48
52514375,713492,78702,Chestnut,Entire home,Entire home/apt,2,1.0,1.0,2,4.91,136,-97.71682,30.27783,306
21128602,728636,78745,East Congress,Entire home,Entire home/apt,4,2.0,2.0,2,4.96,248,-97.76474,30.21336,39
202753,729047,78703,Clarksville,Private room in loft,Private room,2,1.0,1.0,3,5.0,200,-97.757103,30.276272,87
12356632,731401,78704,Travis Heights,Entire home,Entire home/apt,4,2.0,2.0,4,5.0,530,-97.75036,30.24215,179
21976448,731401,78704,Travis Heights,Entire home,Entire home/apt,4,2.0,2.0,5,5.0,525,-97.74926,30.24238,106
19638094,737040,78723,Mueller,Entire townhouse,Entire home/apt,6,3.0,4.0,7,5.0,300,-97.70306,30.29893,0
28343735,739362,78745,Allendale,Private room in home,Private room,2,1.0,1.0,30,4.97,86,-97.77892,30.19739,24
31709062,739362,78745,Allendale,Private room in home,Private room,2,1.0,1.0,2,5.0,86,-97.77952,30.197,19
1327668,739362,78757,Allendale,Private room in home,Private room,3,1.0,2.0,2,4.94,84,-97.74574,30.33974,13
8540638,739362,78757,Allendale,Private room in home,Private room,2,1.0,1.0,2,4.88,56,-97.74537,30.34044,0
